timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1668875963418,8,HTTP Request,200,OK,Thread Group 1-1,text,true,,3969,174,1,1,http://192.168.229.128/small3.txt,8,0,1
1668875963452,10,HTTP Request,200,OK,Thread Group 1-2,text,true,,12172,174,2,2,http://192.168.229.128/small1.txt,10,0,1
1668875963458,4,HTTP Request,200,OK,Thread Group 1-1,text,true,,3968,174,2,2,http://192.168.229.128/small3.txt,4,0,0
1668875963484,4,HTTP Request,200,OK,Thread Group 1-3,text,true,,2548,174,3,3,http://192.168.229.128/small2.txt,4,0,1
1668875963517,5,HTTP Request,200,OK,Thread Group 1-4,text,true,,12172,174,4,4,http://192.168.229.128/small1.txt,5,0,1
1668875963531,3,HTTP Request,200,OK,Thread Group 1-2,text,true,,2547,174,4,4,http://192.168.229.128/small2.txt,3,0,0
1668875963539,3,HTTP Request,200,OK,Thread Group 1-1,text,true,,3968,174,4,4,http://192.168.229.128/small3.txt,3,0,0
1668875963550,5,HTTP Request,200,OK,Thread Group 1-5,text,true,,2548,174,5,5,http://192.168.229.128/small2.txt,5,0,3
1668875963583,7,HTTP Request,200,OK,Thread Group 1-6,text,true,,2548,174,6,6,http://192.168.229.128/small2.txt,7,0,3
1668875963605,1,HTTP Request,200,OK,Thread Group 1-3,text,true,,3968,174,6,6,http://192.168.229.128/small3.txt,1,0,0
1668875963616,4,HTTP Request,200,OK,Thread Group 1-7,text,true,,12172,174,7,7,http://192.168.229.128/small1.txt,4,0,1
1668875963651,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,3969,174,8,8,http://192.168.229.128/small3.txt,2,0,1
1668875963676,1,HTTP Request,200,OK,Thread Group 1-4,text,true,,2547,174,8,8,http://192.168.229.128/small2.txt,1,0,0
1668875963684,6,HTTP Request,200,OK,Thread Group 1-9,text,true,,3969,174,9,9,http://192.168.229.128/small3.txt,6,0,5
1668875963693,4,HTTP Request,200,OK,Thread Group 1-2,text,true,,12171,174,9,9,http://192.168.229.128/small1.txt,4,0,0
1668875963697,0,HTTP Request,200,OK,Thread Group 1-1,text,true,,3968,174,9,9,http://192.168.229.128/small3.txt,0,0,0
1668875963716,5,HTTP Request,200,OK,Thread Group 1-10,text,true,,12172,174,10,10,http://192.168.229.128/small1.txt,5,0,1
1668875963748,9,HTTP Request,200,OK,Thread Group 1-11,text,true,,2548,174,11,11,http://192.168.229.128/small2.txt,9,0,2
1668875963751,6,HTTP Request,200,OK,Thread Group 1-5,text,true,,2547,174,11,11,http://192.168.229.128/small2.txt,6,0,0
1668875963782,4,HTTP Request,200,OK,Thread Group 1-12,text,true,,2548,174,12,12,http://192.168.229.128/small2.txt,3,0,2
1668875963815,2,HTTP Request,200,OK,Thread Group 1-13,text,true,,2548,174,13,13,http://192.168.229.128/small2.txt,2,0,1
1668875963823,3,HTTP Request,200,OK,Thread Group 1-6,text,true,,12171,174,13,13,http://192.168.229.128/small1.txt,3,0,0
1668875963844,6,HTTP Request,200,OK,Thread Group 1-3,text,true,,3968,174,14,14,http://192.168.229.128/small3.txt,6,0,0
1668875963848,5,HTTP Request,200,OK,Thread Group 1-14,text,true,,3969,174,14,14,http://192.168.229.128/small3.txt,5,0,2
1668875963880,2,HTTP Request,200,OK,Thread Group 1-15,text,true,,3969,174,15,15,http://192.168.229.128/small3.txt,2,0,1
1668875963895,7,HTTP Request,200,OK,Thread Group 1-7,text,true,,3968,174,15,15,http://192.168.229.128/small3.txt,7,0,0
1668875963913,5,HTTP Request,200,OK,Thread Group 1-16,text,true,,12172,174,16,16,http://192.168.229.128/small1.txt,5,0,4
1668875963944,9,HTTP Request,200,OK,Thread Group 1-17,text,true,,12172,174,17,17,http://192.168.229.128/small1.txt,9,0,1
1668875963971,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,2547,174,17,17,http://192.168.229.128/small2.txt,2,0,0
1668875963978,6,HTTP Request,200,OK,Thread Group 1-18,text,true,,3969,174,18,18,http://192.168.229.128/small3.txt,6,0,2
1668875963996,1,HTTP Request,200,OK,Thread Group 1-4,text,true,,3968,174,18,18,http://192.168.229.128/small3.txt,1,0,0
1668875964012,5,HTTP Request,200,OK,Thread Group 1-19,text,true,,12172,174,19,19,http://192.168.229.128/small1.txt,5,0,4
1668875964044,3,HTTP Request,200,OK,Thread Group 1-9,text,true,,12171,174,20,20,http://192.168.229.128/small1.txt,3,0,0
1668875964044,5,HTTP Request,200,OK,Thread Group 1-20,text,true,,2548,174,20,20,http://192.168.229.128/small2.txt,5,0,3
1668875964051,9,HTTP Request,200,OK,Thread Group 1-2,text,true,,12171,174,20,20,http://192.168.229.128/small1.txt,6,0,0
1668875964057,4,HTTP Request,200,OK,Thread Group 1-1,text,true,,12171,174,20,20,http://192.168.229.128/small1.txt,4,0,0
1668875964077,8,HTTP Request,200,OK,Thread Group 1-21,text,true,,12172,174,21,21,http://192.168.229.128/small1.txt,8,0,2
1668875964110,3,HTTP Request,200,OK,Thread Group 1-22,text,true,,3969,174,22,22,http://192.168.229.128/small3.txt,3,0,2
1668875964114,2,HTTP Request,200,OK,Thread Group 1-10,text,true,,2547,174,22,22,http://192.168.229.128/small2.txt,2,0,0
1668875964142,2,HTTP Request,200,OK,Thread Group 1-23,text,true,,3969,174,23,23,http://192.168.229.128/small3.txt,2,0,1
1668875964177,4,HTTP Request,200,OK,Thread Group 1-24,text,true,,2548,174,24,24,http://192.168.229.128/small2.txt,4,0,1
1668875964187,1,HTTP Request,200,OK,Thread Group 1-11,text,true,,2547,174,24,24,http://192.168.229.128/small2.txt,1,0,0
1668875964190,3,HTTP Request,200,OK,Thread Group 1-5,text,true,,12171,174,24,24,http://192.168.229.128/small1.txt,3,0,0
1668875964208,9,HTTP Request,200,OK,Thread Group 1-25,text,true,,12172,174,25,25,http://192.168.229.128/small1.txt,9,0,5
1668875964243,2,HTTP Request,200,OK,Thread Group 1-26,text,true,,2548,174,26,26,http://192.168.229.128/small2.txt,2,0,1
1668875964261,8,HTTP Request,200,OK,Thread Group 1-12,text,true,,3968,174,26,26,http://192.168.229.128/small3.txt,8,0,0
1668875964275,2,HTTP Request,200,OK,Thread Group 1-27,text,true,,12172,174,27,27,http://192.168.229.128/small1.txt,2,0,1
1668875964308,6,HTTP Request,200,OK,Thread Group 1-28,text,true,,3969,174,28,28,http://192.168.229.128/small3.txt,6,0,1
1668875964334,3,HTTP Request,200,OK,Thread Group 1-13,text,true,,2547,174,28,28,http://192.168.229.128/small2.txt,3,0,0
1668875964341,6,HTTP Request,200,OK,Thread Group 1-29,text,true,,2548,174,29,29,http://192.168.229.128/small2.txt,6,0,3
1668875964345,3,HTTP Request,200,OK,Thread Group 1-6,text,true,,2547,174,29,29,http://192.168.229.128/small2.txt,3,0,0
1668875964374,5,HTTP Request,200,OK,Thread Group 1-30,text,true,,12172,174,30,30,http://192.168.229.128/small1.txt,4,0,2
1668875964405,3,HTTP Request,200,OK,Thread Group 1-3,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,3,0,0
1668875964407,1,HTTP Request,200,OK,Thread Group 1-14,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,1,0,0
1668875964482,3,HTTP Request,200,OK,Thread Group 1-15,text,true,,12171,174,30,30,http://192.168.229.128/small1.txt,3,0,0
1668875964496,1,HTTP Request,200,OK,Thread Group 1-7,text,true,,12171,174,30,30,http://192.168.229.128/small1.txt,1,0,0
1668875964553,3,HTTP Request,200,OK,Thread Group 1-16,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,3,0,0
1668875964628,1,HTTP Request,200,OK,Thread Group 1-17,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,1,0,0
1668875964650,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,2,0,0
1668875964698,7,HTTP Request,200,OK,Thread Group 1-18,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,7,0,0
1668875964717,3,HTTP Request,200,OK,Thread Group 1-4,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,3,0,0
1668875964773,1,HTTP Request,200,OK,Thread Group 1-19,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,1,0,0
1668875964843,2,HTTP Request,200,OK,Thread Group 1-9,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,2,0,0
1668875964845,3,HTTP Request,200,OK,Thread Group 1-20,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,3,0,0
1668875964850,2,HTTP Request,200,OK,Thread Group 1-2,text,true,,12171,174,30,30,http://192.168.229.128/small1.txt,2,0,0
1668875964857,0,HTTP Request,200,OK,Thread Group 1-1,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,0,0,0
1668875964919,2,HTTP Request,200,OK,Thread Group 1-21,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,2,0,0
1668875964991,2,HTTP Request,200,OK,Thread Group 1-22,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,2,0,0
1668875964995,6,HTTP Request,200,OK,Thread Group 1-10,text,true,,12171,174,30,30,http://192.168.229.128/small1.txt,6,0,0
1668875965063,2,HTTP Request,200,OK,Thread Group 1-23,text,true,,12171,174,30,30,http://192.168.229.128/small1.txt,2,0,0
1668875965138,3,HTTP Request,200,OK,Thread Group 1-24,text,true,,12171,174,30,30,http://192.168.229.128/small1.txt,2,0,0
1668875965147,2,HTTP Request,200,OK,Thread Group 1-11,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,2,0,0
1668875965149,7,HTTP Request,200,OK,Thread Group 1-5,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,7,0,0
1668875965208,1,HTTP Request,200,OK,Thread Group 1-25,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,1,0,0
1668875965284,2,HTTP Request,200,OK,Thread Group 1-26,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,2,0,0
1668875965301,4,HTTP Request,200,OK,Thread Group 1-12,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,4,0,0
1668875965356,2,HTTP Request,200,OK,Thread Group 1-27,text,true,,12171,174,30,30,http://192.168.229.128/small1.txt,1,0,0
1668875965429,4,HTTP Request,200,OK,Thread Group 1-28,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,4,0,0
1668875965453,4,HTTP Request,200,OK,Thread Group 1-13,text,true,,12171,174,30,30,http://192.168.229.128/small1.txt,4,0,0
1668875965504,4,HTTP Request,200,OK,Thread Group 1-6,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,4,0,0
1668875965501,7,HTTP Request,200,OK,Thread Group 1-29,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,7,0,0
1668875965575,2,HTTP Request,200,OK,Thread Group 1-30,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,2,0,0
1668875965604,2,HTTP Request,200,OK,Thread Group 1-3,text,true,,12171,174,30,30,http://192.168.229.128/small1.txt,2,0,0
1668875965607,1,HTTP Request,200,OK,Thread Group 1-14,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,1,0,0
1668875965679,2,HTTP Request,200,OK,Thread Group 1-15,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,2,0,0
1668875965694,3,HTTP Request,200,OK,Thread Group 1-7,text,true,,12171,174,30,30,http://192.168.229.128/small1.txt,3,0,0
1668875965752,5,HTTP Request,200,OK,Thread Group 1-16,text,true,,12171,174,30,30,http://192.168.229.128/small1.txt,5,0,0
1668875965824,4,HTTP Request,200,OK,Thread Group 1-17,text,true,,12171,174,30,30,http://192.168.229.128/small1.txt,4,0,0
1668875965850,3,HTTP Request,200,OK,Thread Group 1-8,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,3,0,0
1668875965899,2,HTTP Request,200,OK,Thread Group 1-18,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,2,0,0
1668875965916,1,HTTP Request,200,OK,Thread Group 1-4,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,1,0,0
1668875965974,3,HTTP Request,200,OK,Thread Group 1-19,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,3,0,0
1668875966042,3,HTTP Request,200,OK,Thread Group 1-9,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,3,0,0
1668875966045,3,HTTP Request,200,OK,Thread Group 1-20,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,3,0,0
1668875966050,3,HTTP Request,200,OK,Thread Group 1-2,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,3,0,0
1668875966057,1,HTTP Request,200,OK,Thread Group 1-1,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,1,0,0
1668875966118,2,HTTP Request,200,OK,Thread Group 1-21,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,2,0,0
1668875966194,4,HTTP Request,200,OK,Thread Group 1-22,text,true,,3968,174,30,30,http://192.168.229.128/small3.txt,4,0,0
1668875966195,3,HTTP Request,200,OK,Thread Group 1-10,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,3,0,0
1668875966262,3,HTTP Request,200,OK,Thread Group 1-23,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,3,0,0
1668875966338,3,HTTP Request,200,OK,Thread Group 1-24,text,true,,12171,174,30,30,http://192.168.229.128/small1.txt,3,0,0
1668875966348,1,HTTP Request,200,OK,Thread Group 1-11,text,true,,2547,174,30,30,http://192.168.229.128/small2.txt,1,0,0
1668875966350,7,HTTP Request,200,OK,Thread Group 1-5,text,true,,12171,174,30,30,http://192.168.229.128/small1.txt,7,0,0
